Time Bucket (America/Edmonton),Jasper Ave -Circuit_1 (kWatts),Jasper Ave -Circuit_2 (kWatts),Jasper Ave -Circuit_3 (kWatts),Jasper Ave -Circuit_4 (kWatts),Jasper Ave -Circuit_5 (kWatts),Jasper Ave -Circuit_10 (kWatts),Jasper Ave -Circuit_11 (kWatts)
01/30/2023 18:07:00,0.0071,0.0000,0.0000,0.0000,0.1170,0.0000,0.0000
01/30/2023 18:08:00,0.0071,0.0000,0.0000,0.0000,0.1207,0.0000,0.0000
01/30/2023 18:09:00,0.0071,0.0000,0.0000,0.0001,0.1325,0.0000,0.0000
01/30/2023 18:10:00,0.0069,0.0000,0.0000,0.0000,0.1343,0.0000,0.0000
01/30/2023 18:11:00,0.0067,0.0000,0.0000,0.0000,0.2268,0.0000,0.0000
01/30/2023 18:12:00,0.0068,0.0000,0.0000,0.0000,0.2155,0.0000,0.0000
01/30/2023 18:13:00,0.0069,0.0000,0.0000,0.0000,0.2158,0.0000,0.0000
01/30/2023 18:14:00,0.0069,0.0000,0.0000,0.0000,0.2161,0.0000,0.0000
01/30/2023 18:15:00,0.0068,0.0000,0.0000,0.0000,0.2144,0.0000,0.0000
01/30/2023 18:16:00,0.0069,0.0000,0.0000,0.0000,0.2116,0.0000,0.0000
01/30/2023 18:17:00,0.0068,0.0000,0.0000,0.0000,0.2111,0.0000,0.0000
01/30/2023 18:18:00,0.0071,0.0000,0.0000,0.0000,0.2106,0.0000,0.0000
01/30/2023 18:19:00,0.0069,0.0000,0.0000,0.0000,0.2114,0.0000,0.0000
01/30/2023 18:20:00,0.0068,0.0000,0.0000,0.0000,0.2105,0.0000,0.0000
01/30/2023 18:21:00,0.0070,0.0000,0.0000,0.0000,0.2097,0.0000,0.0000
01/30/2023 18:22:00,0.0068,0.0000,0.0000,0.0000,0.2096,0.0000,0.0000
01/30/2023 18:23:00,0.0068,0.0000,0.0000,0.0000,0.2099,0.0000,0.0000
01/30/2023 18:24:00,0.0069,0.0000,0.0000,0.0000,0.2106,0.0000,0.0000
01/30/2023 18:25:00,0.0066,0.0000,0.0000,0.0000,0.2095,0.0000,0.0000
01/30/2023 18:26:00,0.0069,0.0000,0.0000,0.0000,0.2094,0.0000,0.0000
01/30/2023 18:27:00,0.0068,0.0000,0.0000,0.0000,0.1810,0.0000,0.0000
01/30/2023 18:28:00,0.0068,0.0000,0.0000,0.0000,0.1172,0.0000,0.0000
01/30/2023 18:29:00,0.0071,0.0000,0.0000,0.0000,0.1170,0.0000,0.0000
01/30/2023 18:30:00,0.0071,0.0000,0.0000,0.0000,0.1175,0.0000,0.0000
01/30/2023 18:31:00,0.0069,0.0000,0.0001,0.0001,0.1170,0.0000,0.0000
01/30/2023 18:32:00,0.0071,0.0000,0.0000,0.0000,0.1171,0.0000,0.0000
01/30/2023 18:33:00,0.0069,0.0000,0.0000,0.0000,0.1173,0.0000,0.0000
01/30/2023 18:34:00,0.0070,0.0000,0.0000,0.0000,0.1182,0.0000,0.0000
01/30/2023 18:35:00,0.0072,0.0000,0.0001,0.0000,0.1179,0.0000,0.0000
01/30/2023 18:36:00,0.0068,0.0000,0.0000,0.0000,0.1186,0.0000,0.0000
01/30/2023 18:37:00,0.0070,0.0000,0.0001,0.0000,0.1168,0.0000,0.0000
01/30/2023 18:38:00,0.0070,0.0000,0.0000,0.0000,0.1167,0.0000,0.0000
01/30/2023 18:39:00,0.0069,0.0000,0.0000,0.0000,0.1168,0.0000,0.0000
01/30/2023 18:40:00,0.0068,0.0000,0.0000,0.0000,0.1169,0.0000,0.0000
01/30/2023 18:41:00,0.0070,0.0000,0.0000,0.0000,0.1186,0.0000,0.0000
01/30/2023 18:42:00,0.0069,0.0000,0.0000,0.0000,0.1175,0.0000,0.0000
01/30/2023 18:43:00,0.0070,0.0000,0.0000,0.0000,0.1170,0.0000,0.0000
01/30/2023 18:44:00,0.0070,0.0000,0.0000,0.0000,0.1168,0.0000,0.0000
01/30/2023 18:45:00,0.0070,0.0000,0.0000,0.0000,0.1179,0.0000,0.0000
01/30/2023 18:46:00,0.0071,0.0000,0.0000,0.0000,0.1174,0.0000,0.0000
01/30/2023 18:47:00,0.0071,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000
01/30/2023 18:48:00,0.0070,0.0000,0.0000,0.0000,0.2246,0.0000,0.0000
01/30/2023 18:49:00,0.0070,0.0000,0.0000,0.0000,0.2165,0.0000,0.0000
01/30/2023 18:50:00,0.0069,0.0000,0.0000,0.0000,0.2171,0.0000,0.0000
01/30/2023 18:51:00,0.0067,0.0000,0.0001,0.0000,0.2252,0.0000,0.0000
01/30/2023 18:52:00,0.0070,0.0000,0.0000,0.0000,0.2147,0.0000,0.0000
01/30/2023 18:53:00,0.0068,0.0000,0.0000,0.0000,0.2183,0.0000,0.0000
01/30/2023 18:54:00,0.0069,0.0000,0.0000,0.0000,0.2160,0.0000,0.0000
01/30/2023 18:55:00,0.0070,0.0000,0.0000,0.0000,0.2157,0.0000,0.0000
01/30/2023 18:56:00,0.0069,0.0000,0.0000,0.0000,0.2120,0.0000,0.0000
01/30/2023 18:57:00,0.0069,0.0000,0.0000,0.0000,0.2114,0.0000,0.0000
01/30/2023 18:58:00,0.0069,0.0000,0.0000,0.0000,0.2181,0.0000,0.0000
01/30/2023 18:59:00,0.0068,0.0000,0.0000,0.0000,0.2218,0.0000,0.0000
01/30/2023 19:00:00,0.0068,0.0000,0.0000,0.0000,0.2159,0.0000,0.0000
01/30/2023 19:01:00,0.0068,0.0000,0.0000,0.0000,0.2174,0.0000,0.0000
01/30/2023 19:02:00,0.0067,0.0000,0.0000,0.0000,0.2157,0.0000,0.0000
01/30/2023 19:03:00,0.0069,0.0000,0.0000,0.0001,0.1906,0.0000,0.0000
01/30/2023 19:04:00,0.0071,0.0000,0.0000,0.0000,0.1208,0.0000,0.0000
01/30/2023 19:05:00,0.0070,0.0000,0.0001,0.0000,0.1205,0.0000,0.0000
01/30/2023 19:06:00,0.0072,0.0000,0.0000,0.0000,0.1209,0.0000,0.0000
01/30/2023 19:07:00,0.0070,0.0000,0.0000,0.0000,0.1206,0.0000,0.0000
01/30/2023 19:08:00,0.0069,0.0000,0.0000,0.0000,0.1205,0.0000,0.0000
01/30/2023 19:09:00,0.0070,0.0000,0.0000,0.0000,0.1197,0.0000,0.0000
01/30/2023 19:10:00,0.0070,0.0000,0.0000,0.0827,0.1192,0.0000,0.0000
01/30/2023 19:11:00,0.0073,0.0000,0.0000,0.1345,0.1190,0.0000,0.0000
01/30/2023 19:12:00,0.0071,0.0000,0.0000,0.1302,0.1261,0.0000,0.0000
01/30/2023 19:13:00,0.0073,0.0000,0.0000,0.1298,0.1207,0.0000,0.0000
01/30/2023 19:14:00,0.0071,0.0000,0.0000,0.1292,0.1224,0.0000,0.0000
01/30/2023 19:15:00,0.0072,0.0000,0.0000,0.1277,0.1199,0.0000,0.0000
01/30/2023 19:16:00,0.0072,0.0000,0.0001,0.1288,0.1220,0.0000,0.0000
01/30/2023 19:17:00,0.0072,0.0000,0.0000,0.1287,0.1211,0.0000,0.0000
01/30/2023 19:18:00,0.0072,0.0000,0.0000,0.1279,0.1211,0.0000,0.0000
01/30/2023 19:19:00,0.0071,0.0000,0.0001,0.1274,0.1208,0.0000,0.0000
01/30/2023 19:20:00,0.0072,0.0000,0.0000,0.1264,0.1206,0.0000,0.0000
01/30/2023 19:21:00,0.0072,0.0000,0.0000,0.1272,0.1207,0.0000,0.0000
01/30/2023 19:22:00,0.0072,0.0000,0.0000,0.1271,0.1224,0.0000,0.0000
01/30/2023 19:23:00,0.0073,0.0000,0.0000,0.1267,0.1533,0.0000,0.0000
01/30/2023 19:24:00,0.0072,0.0000,0.0000,0.1264,0.2291,0.0000,0.0000
01/30/2023 19:25:00,0.0071,0.0000,0.0000,0.1261,0.2195,0.0000,0.0000
01/30/2023 19:26:00,0.0071,0.0000,0.0000,0.1260,0.2184,0.0000,0.0000
01/30/2023 19:27:00,0.0072,0.0000,0.0000,0.1259,0.2172,0.0000,0.0000
01/30/2023 19:28:00,0.0072,0.0000,0.0000,0.1259,0.2166,0.0000,0.0000
01/30/2023 19:29:00,0.0069,0.0000,0.0000,0.1255,0.2161,0.0000,0.0000
01/30/2023 19:30:00,0.0070,0.0000,0.0001,0.1252,0.2133,0.0000,0.0000
01/30/2023 19:31:00,0.0073,0.0000,0.1476,0.1250,0.2128,0.0000,0.0000
01/30/2023 19:32:00,0.0090,0.0000,1.0221,0.1241,0.2203,0.0000,0.0000
01/30/2023 19:33:00,0.0091,0.0000,1.0236,0.1244,0.2147,0.0000,0.0000
01/30/2023 19:34:00,0.0091,0.0000,1.0246,0.1243,0.2140,0.0000,0.0000
01/30/2023 19:35:00,0.0091,0.0000,1.0260,0.1237,0.2141,0.0000,0.0000
01/30/2023 19:36:00,0.0085,0.0000,0.7326,0.1242,0.2125,0.0000,0.0000
01/30/2023 19:37:00,0.0071,0.0000,0.0000,0.1245,0.2112,0.0000,0.0000
01/30/2023 19:38:00,0.0072,0.0000,0.0000,0.1241,0.2123,0.0000,0.0000
01/30/2023 19:39:00,0.0071,0.0000,0.0000,0.1240,0.1455,0.0000,0.0000
01/30/2023 19:40:00,0.0070,0.0000,0.0000,0.1240,0.1232,0.0000,0.0000
01/30/2023 19:41:00,0.0071,0.0000,0.0000,0.1239,0.1188,0.0000,0.0000
01/30/2023 19:42:00,0.0072,0.0000,0.0000,0.1236,0.1185,0.0000,0.0000
01/30/2023 19:43:00,0.0072,0.0000,0.0000,0.1234,0.1205,0.0000,0.0000
01/30/2023 19:44:00,0.0072,0.0000,0.0000,0.1233,0.1193,0.0000,0.0000
01/30/2023 19:45:00,0.0071,0.0000,0.0000,0.1234,0.1193,0.0000,0.0000
01/30/2023 19:46:00,0.0072,0.0000,0.0000,0.1233,0.1198,0.0000,0.0000
01/30/2023 19:47:00,0.0072,0.0000,0.0000,0.1229,0.1230,0.0000,0.0000
01/30/2023 19:48:00,0.0071,0.0000,0.0000,0.1228,0.1183,0.0000,0.0000
01/30/2023 19:49:00,0.0072,0.0000,0.0000,0.1228,0.1195,0.0000,0.0000
01/30/2023 19:50:00,0.0071,0.0000,0.0000,0.1228,0.1186,0.0000,0.0000
01/30/2023 19:51:00,0.0071,0.0000,0.0000,0.1226,0.1199,0.0000,0.0000
01/30/2023 19:52:00,0.0071,0.0000,0.0000,0.1224,0.1184,0.0000,0.0000
01/30/2023 19:53:00,0.0071,0.0000,0.0000,0.1225,0.1200,0.0000,0.0000
01/30/2023 19:54:00,0.0071,0.0000,0.0000,0.1223,0.1195,0.0000,0.0000
01/30/2023 19:55:00,0.0070,0.0000,0.0000,0.1221,0.1192,0.0000,0.0000
01/30/2023 19:56:00,0.0071,0.0000,0.0000,0.1222,0.1224,0.0000,0.0000
01/30/2023 19:57:00,0.0070,0.0000,0.0000,0.1221,0.1248,0.0000,0.0000
01/30/2023 19:58:00,0.0071,0.0000,0.0000,0.1222,0.1202,0.0000,0.0000
01/30/2023 19:59:00,0.0070,0.0000,0.0000,0.1221,0.2042,0.0000,0.0000
01/30/2023 20:00:00,0.0073,0.0000,0.0000,0.1219,0.2212,0.0000,0.0000
01/30/2023 20:01:00,0.0068,0.0000,0.0000,0.1217,0.2170,0.0000,0.0000
01/30/2023 20:02:00,0.0070,0.0000,0.0000,0.1216,0.2185,0.0000,0.0000
01/30/2023 20:03:00,0.0071,0.0000,0.0000,0.1216,0.2167,0.0000,0.0000
01/30/2023 20:04:00,0.0072,0.0000,0.0000,0.1214,0.2168,0.0000,0.0000
01/30/2023 20:05:00,0.0070,0.0000,0.0000,0.1214,0.2156,0.0000,0.0000
01/30/2023 20:06:00,0.0070,0.0000,0.0000,0.1215,0.2143,0.0000,0.0000
01/30/2023 20:07:00,0.0071,0.0000,0.0000,0.1214,0.2142,0.0000,0.0000
01/30/2023 20:08:00,0.0070,0.0000,0.0000,0.1212,0.2144,0.0000,0.0000
01/30/2023 20:09:00,0.0072,0.0000,0.0000,0.1212,0.2142,0.0000,0.0000
01/30/2023 20:10:00,0.0071,0.0000,0.0001,0.1214,0.2133,0.0000,0.0000
01/30/2023 20:11:00,0.0070,0.0000,0.0000,0.1210,0.2127,0.0000,0.0000
01/30/2023 20:12:00,0.0069,0.0000,0.0000,0.1212,0.2115,0.0000,0.0000
01/30/2023 20:13:00,0.0072,0.0000,0.0000,0.1209,0.2114,0.0000,0.0000
01/30/2023 20:14:00,0.0072,0.0000,0.0000,0.1208,0.1713,0.0000,0.0000
01/30/2023 20:15:00,0.0072,0.0000,0.0000,0.1211,0.1221,0.0000,0.0000
01/30/2023 20:16:00,0.0074,0.0000,0.0000,0.1210,0.1216,0.0000,0.0000
01/30/2023 20:17:00,0.0072,0.0000,0.0000,0.1209,0.1213,0.0000,0.0000
01/30/2023 20:18:00,0.0072,0.0000,0.0000,0.1211,0.1220,0.0000,0.0000
01/30/2023 20:19:00,0.0074,0.0000,0.0000,0.1211,0.1213,0.0000,0.0000
01/30/2023 20:20:00,0.0073,0.0000,0.0000,0.1209,0.1205,0.0000,0.0000
01/30/2023 20:21:00,0.0072,0.0000,0.0000,0.1204,0.1201,0.0000,0.0000
01/30/2023 20:22:00,0.0072,0.0000,0.0000,0.1207,0.1204,0.0000,0.0000
01/30/2023 20:23:00,0.0071,0.0000,0.0000,0.1205,0.1214,0.0000,0.0000
01/30/2023 20:24:00,0.0071,0.0000,0.0000,0.1208,0.1218,0.0000,0.0000
01/30/2023 20:25:00,0.0072,0.0000,0.0000,0.1208,0.1220,0.0000,0.0000
01/30/2023 20:26:00,0.0070,0.0000,0.0000,0.0115,0.1232,0.0000,0.0000
01/30/2023 20:27:00,0.0069,0.0000,0.0000,0.0000,0.1207,0.0000,0.0000
01/30/2023 20:28:00,0.0068,0.0000,0.0000,0.0000,0.1268,0.0000,0.0000
01/30/2023 20:29:00,0.0069,0.0000,0.0000,0.0000,0.1294,0.0000,0.0000
01/30/2023 20:30:00,0.0070,0.0000,0.0000,0.0000,0.1296,0.0000,0.0000
01/30/2023 20:31:00,0.0068,0.0000,0.0000,0.0000,0.1252,0.0000,0.0000
01/30/2023 20:32:00,0.0070,0.0000,0.0000,0.0000,0.1214,0.0000,0.0000
01/30/2023 20:33:00,0.0069,0.0000,0.0001,0.0000,0.1179,0.0000,0.0000
01/30/2023 20:34:00,0.0069,0.0000,0.0000,0.0000,0.1721,0.0000,0.0000
01/30/2023 20:35:00,0.0068,0.0000,0.0000,0.0000,0.2198,0.0000,0.0000
01/30/2023 20:36:00,0.0068,0.0000,0.0000,0.0000,0.2142,0.0000,0.0000
01/30/2023 20:37:00,0.0069,0.0000,0.0000,0.0000,0.2279,0.0000,0.0000
01/30/2023 20:38:00,0.0066,0.0000,0.0000,0.0000,0.2288,0.0000,0.0000
01/30/2023 20:39:00,0.0069,0.0000,0.0000,0.0001,0.2278,0.0000,0.0000
01/30/2023 20:40:00,0.0069,0.0000,0.0000,0.0000,0.2141,0.0000,0.0000
01/30/2023 20:41:00,0.0068,0.0000,0.0001,0.0000,0.2110,0.0000,0.0000
01/30/2023 20:42:00,0.0067,0.0000,0.0000,0.0000,0.2107,0.0000,0.0000
01/30/2023 20:43:00,0.0069,0.0000,0.0000,0.0000,0.1642,0.0000,0.0000
01/30/2023 20:44:00,0.0067,0.0000,0.0000,0.0000,0.1753,0.0000,0.0000
01/30/2023 20:45:00,0.0069,0.0000,0.0001,0.0000,0.2102,0.0000,0.0000
01/30/2023 20:46:00,0.0068,0.0000,0.0000,0.0000,0.2037,0.0000,0.0000
01/30/2023 20:47:00,0.0068,0.0000,0.0001,0.0000,0.2033,0.0000,0.0000
01/30/2023 20:48:00,0.0068,0.0000,0.0000,0.0000,0.2029,0.0000,0.0000
01/30/2023 20:49:00,0.0067,0.0000,0.0000,0.0000,0.2039,0.0000,0.0000
01/30/2023 20:50:00,0.0071,0.0000,0.0000,0.0000,0.1605,0.0000,0.0000
01/30/2023 20:51:00,0.0070,0.0000,0.0000,0.0000,0.1108,0.0000,0.0000
01/30/2023 20:52:00,0.0071,0.0000,0.0000,0.0000,0.1124,0.0000,0.0000
01/30/2023 20:53:00,0.0072,0.0000,0.0001,0.0000,0.1221,0.0000,0.0000
01/30/2023 20:54:00,0.0070,0.0000,0.0000,0.0000,0.1123,0.0000,0.0000
01/30/2023 20:55:00,0.0070,0.0000,0.0000,0.0000,0.1142,0.0000,0.0000
01/30/2023 20:56:00,0.0070,0.0000,0.0000,0.0000,0.1127,0.0000,0.0000
01/30/2023 20:57:00,0.0070,0.0000,0.0000,0.0000,0.1162,0.0000,0.0000
01/30/2023 20:58:00,0.0071,0.0000,0.0000,0.0000,0.1154,0.0000,0.0000
01/30/2023 20:59:00,0.0070,0.0000,0.0002,0.0001,0.1150,0.0000,0.0000
01/30/2023 21:00:00,0.0070,0.0000,0.0000,0.0000,0.1147,0.0000,0.0000
01/30/2023 21:01:00,0.0068,0.0000,0.0000,0.0000,0.1174,0.0000,0.0000
01/30/2023 21:02:00,0.0069,0.0000,0.0000,0.0000,0.1139,0.0000,0.0000
01/30/2023 21:03:00,0.0070,0.0000,0.0000,0.0000,0.1131,0.0000,0.0000
01/30/2023 21:04:00,0.0068,0.0000,0.0000,0.0000,0.1132,0.0000,0.0000
01/30/2023 21:05:00,0.0071,0.0000,0.0001,0.0000,0.1131,0.0000,0.0000
01/30/2023 21:06:00,0.0069,0.0000,0.0000,0.0000,0.1128,0.0000,0.0000
01/30/2023 21:07:00,0.0069,0.0000,0.0000,0.0000,0.1129,0.0000,0.0000
01/30/2023 21:08:00,0.0068,0.0000,0.0000,0.0000,0.1132,0.0000,0.0000
01/30/2023 21:09:00,0.0069,0.0000,0.0000,0.0000,0.1436,0.0000,0.0000
01/30/2023 21:10:00,0.0067,0.0000,0.0000,0.0000,0.2200,0.0000,0.0000
01/30/2023 21:11:00,0.0067,0.0000,0.0002,0.0000,0.2131,0.0000,0.0000
01/30/2023 21:12:00,0.0067,0.0000,0.0000,0.0000,0.2118,0.0000,0.0000
01/30/2023 21:13:00,0.0069,0.0000,0.0000,0.0000,0.2108,0.0000,0.0000
01/30/2023 21:14:00,0.0071,0.0000,0.0000,0.0000,0.2104,0.0000,0.0000
01/30/2023 21:15:00,0.0067,0.0000,0.0001,0.0000,0.2094,0.0000,0.0000
01/30/2023 21:16:00,0.0068,0.0000,0.0001,0.0000,0.2051,0.0000,0.0000
01/30/2023 21:17:00,0.0068,0.0000,0.0000,0.0000,0.2062,0.0000,0.0000
01/30/2023 21:18:00,0.0068,0.0000,0.0000,0.0000,0.2059,0.0000,0.0000
01/30/2023 21:19:00,0.0066,0.0000,0.0000,0.0000,0.2071,0.0000,0.0000
01/30/2023 21:20:00,0.0066,0.0000,0.0000,0.0001,0.2108,0.0000,0.0000
01/30/2023 21:21:00,0.0068,0.0000,0.0002,0.0000,0.2085,0.0000,0.0000
01/30/2023 21:22:00,0.0069,0.0000,0.0001,0.0000,0.2082,0.0000,0.0000
01/30/2023 21:23:00,0.0068,0.0000,0.0000,0.0000,0.1949,0.0000,0.0000
01/30/2023 21:24:00,0.0070,0.0000,0.0000,0.0000,0.1692,0.0000,0.0000
01/30/2023 21:25:00,0.0069,0.0000,0.0000,0.0001,0.1487,0.0000,0.0000
01/30/2023 21:26:00,0.0069,0.0000,0.0000,0.0000,0.1397,0.0000,0.0000
01/30/2023 21:27:00,0.0067,0.0000,0.0000,0.0000,0.1279,0.0000,0.0000
01/30/2023 21:28:00,0.0067,0.0000,0.0000,0.0001,0.1268,0.0000,0.0000
01/30/2023 21:29:00,0.0069,0.0000,0.0000,0.0000,0.1265,0.0000,0.0000
01/30/2023 21:30:00,0.0068,0.0000,0.0000,0.0000,0.1011,0.0000,0.0000
01/30/2023 21:31:00,0.0070,0.0000,0.0000,0.0000,0.0348,0.0000,0.0000
01/30/2023 21:32:00,0.0070,0.0000,0.0000,0.0000,0.0349,0.0000,0.0000
01/30/2023 21:33:00,0.0070,0.0000,0.0000,0.0000,0.0347,0.0000,0.0000
01/30/2023 21:34:00,0.0071,0.0000,0.0001,0.0000,0.0323,0.0000,0.0000
01/30/2023 21:35:00,0.0069,0.0000,0.0000,0.0000,0.0320,0.0000,0.0000
01/30/2023 21:36:00,0.0068,0.0000,0.0000,0.0000,0.0330,0.0000,0.0000
01/30/2023 21:37:00,0.0069,0.0000,0.0001,0.0000,0.0322,0.0000,0.0000
01/30/2023 21:38:00,0.0068,0.0000,0.0000,0.0000,0.0321,0.0000,0.0000
01/30/2023 21:39:00,0.0069,0.0000,0.0000,0.0000,0.0324,0.0000,0.0000
01/30/2023 21:40:00,0.0068,0.0000,0.0000,0.0000,0.0319,0.0000,0.0000
01/30/2023 21:41:00,0.0069,0.0000,0.0000,0.0000,0.0321,0.0000,0.0000
01/30/2023 21:42:00,0.0070,0.0000,0.0001,0.0000,0.0316,0.0000,0.0000
01/30/2023 21:43:00,0.0069,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000
01/30/2023 21:44:00,0.0070,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000
01/30/2023 21:45:00,0.0071,0.0000,0.0000,0.0000,0.0302,0.0000,0.0000
01/30/2023 21:46:00,0.0071,0.0000,0.0000,0.0000,0.0302,0.0000,0.0000
01/30/2023 21:47:00,0.0070,0.0000,0.0000,0.0000,0.0305,0.0000,0.0000
01/30/2023 21:48:00,0.0070,0.0000,0.0001,0.0000,0.0304,0.0000,0.0000
01/30/2023 21:49:00,0.0070,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000
01/30/2023 21:50:00,0.0070,0.0000,0.0001,0.0000,0.0300,0.0000,0.0000
01/30/2023 21:51:00,0.0068,0.0000,0.0000,0.0001,0.0760,0.0000,0.0000
01/30/2023 21:52:00,0.0069,0.0000,0.0000,0.0000,0.1343,0.0000,0.0000
01/30/2023 21:53:00,0.0069,0.0000,0.0000,0.0000,0.1275,0.0000,0.0000
01/30/2023 21:54:00,0.0069,0.0000,0.0000,0.0000,0.1277,0.0000,0.0000
01/30/2023 21:55:00,0.0066,0.0000,0.0000,0.0000,0.1269,0.0000,0.0000
01/30/2023 21:56:00,0.0067,0.0000,0.0000,0.0000,0.1255,0.0000,0.0000
01/30/2023 21:57:00,0.0071,0.0000,0.0000,0.0739,0.1246,0.0000,0.0000
01/30/2023 21:58:00,0.0071,0.0000,0.0000,0.1353,0.1245,0.0000,0.0000
01/30/2023 21:59:00,0.0071,0.0000,0.0000,0.1291,0.1240,0.0000,0.0000
01/30/2023 22:00:00,0.0071,0.0000,0.0001,0.1292,0.1229,0.0000,0.0000
01/30/2023 22:01:00,0.0070,0.0000,0.0000,0.1292,0.1226,0.0000,0.0000
01/30/2023 22:02:00,0.0071,0.0000,0.0001,0.1284,0.1231,0.0000,0.0000
01/30/2023 22:03:00,0.0072,0.0000,0.0000,0.1268,0.1225,0.0000,0.0000
01/30/2023 22:04:00,0.0071,0.0000,0.0000,0.1277,0.1221,0.0000,0.0000
01/30/2023 22:05:00,0.0069,0.0000,0.0000,0.1275,0.1219,0.0000,0.0000
01/30/2023 22:06:00,0.0070,0.0000,0.0000,0.1276,0.1219,0.0000,0.0000
01/30/2023 22:07:00,0.0072,0.0000,0.0000,0.1273,0.0942,0.0000,0.0000
01/30/2023 22:08:00,0.0071,0.0000,0.0001,0.1273,0.0303,0.0000,0.0000
01/30/2023 22:09:00,0.0073,0.0000,0.0000,0.1270,0.0305,0.0000,0.0000
01/30/2023 22:10:00,0.0072,0.0000,0.0001,0.1268,0.0303,0.0000,0.0000
01/30/2023 22:11:00,0.0071,0.0000,0.0000,0.1264,0.0301,0.0000,0.0000
01/30/2023 22:12:00,0.0075,0.0000,0.0000,0.1259,0.0299,0.0000,0.0000
01/30/2023 22:13:00,0.0070,0.0000,0.0000,0.1262,0.0299,0.0000,0.0000
01/30/2023 22:14:00,0.0073,0.0000,0.0000,0.1254,0.0301,0.0000,0.0000
01/30/2023 22:15:00,0.0074,0.0000,0.0000,0.1255,0.0312,0.0000,0.0000
01/30/2023 22:16:00,0.0073,0.0000,0.0000,0.1251,0.0302,0.0000,0.0000
01/30/2023 22:17:00,0.0071,0.0000,0.0000,0.1248,0.0303,0.0000,0.0000
01/30/2023 22:18:00,0.0074,0.0000,0.0003,0.1252,0.0302,0.0000,0.0000
01/30/2023 22:19:00,0.0072,0.0000,0.0000,0.1248,0.0304,0.0000,0.0000
01/30/2023 22:20:00,0.0071,0.0000,0.0006,0.1247,0.0334,0.0000,0.0000
01/30/2023 22:21:00,0.0070,0.0000,0.0030,0.1245,0.0555,0.0000,0.0000
01/30/2023 22:22:00,0.0071,0.0000,0.0000,0.1243,0.0366,0.0000,0.0000
01/30/2023 22:23:00,0.0073,0.0000,0.0001,0.1240,0.0311,0.0000,0.0000
01/30/2023 22:24:00,0.0071,0.0000,0.0000,0.1241,0.0306,0.0000,0.0000
01/30/2023 22:25:00,0.0073,0.0000,0.0002,0.1240,0.0306,0.0000,0.0000
01/30/2023 22:26:00,0.0071,0.0000,0.0000,0.1239,0.0307,0.0000,0.0000
01/30/2023 22:27:00,0.0074,0.0000,0.0000,0.1236,0.0309,0.0000,0.0000
01/30/2023 22:28:00,0.0071,0.0000,0.0000,0.1235,0.0961,0.0000,0.0000
01/30/2023 22:29:00,0.0070,0.0000,0.0000,0.1235,0.1332,0.0000,0.0000
01/30/2023 22:30:00,0.0072,0.0000,0.0000,0.1232,0.1278,0.0000,0.0000
01/30/2023 22:31:00,0.0074,0.0000,0.0000,0.1231,0.1286,0.0000,0.0000
01/30/2023 22:32:00,0.0071,0.0000,0.0000,0.1229,0.1278,0.0000,0.0000
01/30/2023 22:33:00,0.0071,0.0000,0.0001,0.1229,0.1262,0.0000,0.0000
01/30/2023 22:34:00,0.0072,0.0000,0.0001,0.1226,0.1253,0.0000,0.0000
01/30/2023 22:35:00,0.0072,0.0000,0.0001,0.1226,0.1248,0.0000,0.0000
01/30/2023 22:36:00,0.0070,0.0000,0.0000,0.1227,0.1243,0.0000,0.0000
01/30/2023 22:37:00,0.0070,0.0000,0.0000,0.1223,0.1238,0.0000,0.0000
01/30/2023 22:38:00,0.0070,0.0000,0.0000,0.1224,0.1239,0.0000,0.0000
01/30/2023 22:39:00,0.0071,0.0000,0.0000,0.1223,0.1235,0.0000,0.0000
01/30/2023 22:40:00,0.0070,0.0000,0.0000,0.1223,0.1230,0.0000,0.0000
01/30/2023 22:41:00,0.0072,0.0000,0.0000,0.1220,0.1228,0.0000,0.0000
01/30/2023 22:42:00,0.0071,0.0000,0.0000,0.1219,0.1229,0.0000,0.0000
01/30/2023 22:43:00,0.0072,0.0000,0.0000,0.1218,0.1231,0.0000,0.0000
01/30/2023 22:44:00,0.0072,0.0000,0.0000,0.1221,0.0877,0.0000,0.0000
01/30/2023 22:45:00,0.0071,0.0000,0.0000,0.1219,0.0305,0.0000,0.0000
01/30/2023 22:46:00,0.0072,0.0000,0.0000,0.1216,0.0306,0.0000,0.0000
01/30/2023 22:47:00,0.0074,0.0000,0.0000,0.1215,0.0308,0.0000,0.0000
01/30/2023 22:48:00,0.0074,0.0000,0.0000,0.1217,0.0306,0.0000,0.0000
01/30/2023 22:49:00,0.0073,0.0000,0.0000,0.1214,0.0309,0.0000,0.0000
01/30/2023 22:50:00,0.0074,0.0000,0.0000,0.1213,0.0305,0.0000,0.0000
01/30/2023 22:51:00,0.0073,0.0000,0.0000,0.1214,0.0309,0.0000,0.0000
01/30/2023 22:52:00,0.0073,0.0000,0.0001,0.1215,0.0306,0.0000,0.0000
01/30/2023 22:53:00,0.0073,0.0000,0.0000,0.1214,0.0308,0.0000,0.0000
01/30/2023 22:54:00,0.0073,0.0000,0.0001,0.1211,0.0313,0.0000,0.0000
